start,end,keyDownNormal,keyDownDel,keyDownCtrl,keyDownNav,mouseDown,fixationSource,fixationTarget,state
1402995647188,1402995647688,0,0,0,0,1,0,1,H2
1402995647688,1402995648188,0,0,0,0,1,0,1,H2
1402995648188,1402995648688,0,0,0,0,1,0,1,H2
1402995648688,1402995649188,0,0,0,0,0,0,2,H1
1402995649188,1402995649688,0,0,0,0,0,0,0,H1
1402995649688,1402995650188,0,0,0,0,0,0,0,H1
1402995650188,1402995650688,0,0,1,0,0,0,1,H2
1402995650688,1402995651188,1,0,0,0,0,0,2,H1
1402995651188,1402995651688,0,0,0,0,0,0,2,H1
1402995651688,1402995652188,0,0,0,0,1,0,0,H2
1402995652188,1402995652688,0,0,0,0,1,0,0,H2
1402995652688,1402995653188,0,1,0,0,0,0,1,H1
1402995653188,1402995653688,0,1,0,0,0,0,1,H1
1402995653688,1402995654188,0,0,0,0,0,0,3,H1
1402995654188,1402995654688,0,0,0,0,0,0,0,H1
1402995654688,1402995655188,0,0,0,0,0,0,0,H1
1402995655188,1402995655688,0,0,0,0,1,0,0,H2
1402995655688,1402995656188,0,0,0,0,0,0,0,H1
1402995656188,1402995656688,1,0,0,0,0,0,0,H1
1402995656688,1402995657188,0,0,0,0,0,0,0,H1
1402995657188,1402995657688,0,0,0,0,0,0,1,H1
1402995657688,1402995658188,0,0,0,0,0,0,2,H1
1402995658188,1402995658688,0,0,0,0,1,0,0,H2
1402995658688,1402995659188,0,0,0,0,0,1,0,H1
1402995659188,1402995659688,0,0,0,0,0,0,1,H1
1402995659688,1402995660188,0,0,0,0,0,0,2,H1
1402995660188,1402995660688,0,0,0,0,0,0,3,H1
1402995660688,1402995661188,0,0,0,0,0,0,1,H1
1402995661188,1402995661688,0,0,0,0,0,0,2,H1
1402995661688,1402995662188,0,0,0,0,0,0,0,H1
1402995662188,1402995662688,0,0,0,0,0,0,1,H1
1402995662688,1402995663188,0,0,0,0,1,0,1,H2
1402995663188,1402995663688,1,0,0,0,0,0,0,H1
1402995663688,1402995664188,2,0,0,0,0,0,1,H1
1402995664188,1402995664688,0,0,0,0,0,0,1,H1
1402995664688,1402995665188,0,0,0,0,0,0,1,H1
1402995665188,1402995665688,0,0,0,0,1,0,1,H2
1402995665688,1402995666188,0,0,0,0,0,0,1,H1
1402995666188,1402995666688,0,0,0,0,0,0,1,H1
1402995666688,1402995667188,1,0,1,0,0,0,0,H2
1402995667188,1402995667688,0,0,0,0,0,0,2,H1
1402995667688,1402995668188,0,0,0,0,0,0,1,H1
1402995668188,1402995668688,0,0,0,0,0,0,1,H1
1402995668688,1402995669188,0,0,0,0,0,0,1,H1
1402995669188,1402995669688,0,0,0,0,0,0,2,H1
1402995669688,1402995670188,0,0,0,0,1,0,1,H2
1402995670188,1402995670688,0,0,0,0,0,1,1,H1
1402995670688,1402995671188,0,0,0,0,0,2,0,H1
1402995671188,1402995671688,3,0,0,0,0,2,0,H1
1402995671688,1402995672188,0,0,0,0,0,0,2,H1
1402995672188,1402995672688,0,0,0,4,0,0,2,H0
1402995672688,1402995673188,0,0,0,4,0,0,1,H0
1402995673188,1402995673688,0,0,0,2,0,0,0,H0
1402995673688,1402995674188,0,0,0,1,0,0,0,H0
1402995674188,1402995674688,5,0,0,0,0,0,0,H1
1402995674688,1402995675188,0,0,0,0,0,0,2,H1
1402995675188,1402995675688,0,0,0,0,0,2,0,H1
1402995675688,1402995676188,0,0,0,0,0,3,0,H1
1402995676188,1402995676688,0,0,0,0,0,2,0,H1
1402995676688,1402995677188,0,0,0,0,0,0,3,H1
1402995677188,1402995677688,0,0,0,0,0,0,1,H1
1402995677688,1402995678188,0,0,0,0,0,0,2,H1
1402995678188,1402995678688,0,0,0,0,0,1,0,H1
1402995678688,1402995679188,0,0,0,0,0,2,0,H1
1402995679188,1402995679688,0,0,0,0,0,2,0,H1
1402995679688,1402995680188,0,0,0,0,0,1,0,H1
1402995680188,1402995680688,0,0,0,0,0,0,3,H1
1402995680688,1402995681188,0,0,0,0,0,0,2,H1
1402995681188,1402995681688,0,0,0,0,0,0,2,H1
1402995681688,1402995682188,0,0,0,0,0,0,0,H1
1402995682188,1402995682688,0,0,0,0,0,0,0,H1
1402995682688,1402995683188,0,0,0,0,0,0,0,H1
1402995683188,1402995683688,0,0,0,0,0,0,0,H1
1402995683688,1402995684188,0,0,0,0,1,0,0,H2
1402995684188,1402995684688,0,0,0,0,0,0,1,H1
1402995684688,1402995685188,0,0,0,0,0,0,1,H1
1402995685188,1402995685688,1,0,0,0,0,0,0,H1
1402995685688,1402995686188,4,0,0,0,0,0,0,H1
1402995686188,1402995686688,0,2,0,0,0,0,0,H1
1402995686688,1402995687188,0,0,0,0,0,0,1,H1
1402995687188,1402995687688,0,0,0,0,0,0,1,H1
1402995687688,1402995688188,0,0,0,0,0,0,1,H1
1402995688188,1402995688688,0,0,0,0,1,0,0,H2
1402995688688,1402995689188,0,0,0,0,0,0,0,H1
1402995689188,1402995689688,0,0,0,0,0,0,2,H1
1402995689688,1402995690188,0,0,0,0,0,0,1,H1
1402995690188,1402995690688,0,0,0,0,0,1,2,H1
1402995690688,1402995691188,0,0,0,0,0,2,0,H1
1402995691188,1402995691688,0,0,0,0,0,1,0,H1
1402995691688,1402995692188,0,0,0,0,0,0,1,H1
1402995692188,1402995692688,0,0,0,0,1,1,1,H2
1402995692688,1402995693188,0,0,0,0,0,1,0,H1
1402995693188,1402995693688,0,0,0,0,0,2,0,H1
1402995693688,1402995694188,1,0,0,0,0,3,0,H1
1402995694188,1402995694688,5,0,0,0,0,0,1,H1
1402995694688,1402995695188,4,0,0,0,0,0,1,H1
1402995695188,1402995695688,2,0,0,0,0,0,1,H1
1402995695688,1402995696188,3,0,0,0,0,0,2,H1
1402995696188,1402995696688,0,0,0,0,0,0,2,H1
1402995696688,1402995697188,0,0,0,0,0,0,2,H1
1402995697188,1402995697688,0,0,0,0,0,0,1,H1
1402995697688,1402995698188,0,0,0,0,1,0,0,H2
1402995698188,1402995698688,0,0,0,0,0,0,1,H1
1402995698688,1402995699188,3,0,0,0,0,0,0,H1
1402995699188,1402995699688,0,0,0,0,0,0,1,H1
1402995699688,1402995700188,0,0,0,0,0,0,2,H1
1402995700188,1402995700688,0,0,0,0,0,0,0,H1
1402995700688,1402995701188,0,0,0,0,1,0,1,H2
1402995701188,1402995701688,0,0,0,0,0,0,1,H1
1402995701688,1402995702188,0,0,0,0,0,0,1,H1
1402995702188,1402995702688,0,0,0,0,0,0,1,H1
1402995702688,1402995703188,1,0,1,0,0,0,0,H2
1402995703188,1402995703688,0,0,0,0,0,0,0,H1
1402995703688,1402995704188,0,0,0,0,0,0,0,H1
1402995704188,1402995704688,0,0,0,0,0,0,0,H1
1402995704688,1402995705188,0,0,0,0,0,0,0,H1
1402995705188,1402995705688,0,0,0,0,0,0,0,H1
1402995705688,1402995706188,0,0,1,0,2,0,0,H2
1402995706188,1402995706688,1,0,1,0,0,0,0,H2
1402995706688,1402995707188,0,0,0,0,0,0,0,H1
1402995707188,1402995707688,0,0,0,0,2,0,0,H2
1402995707688,1402995708188,0,0,0,0,0,0,0,H1
1402995708188,1402995708688,0,0,0,0,0,0,0,H1
1402995708688,1402995709188,0,0,0,0,0,0,0,H1
1402995709188,1402995709688,0,0,0,0,0,0,0,H1
1402995709688,1402995710188,0,0,0,0,0,3,0,H1
1402995710188,1402995710688,0,0,0,0,0,0,0,H1
1402995710688,1402995711188,0,0,0,0,0,0,0,H1
1402995711188,1402995711688,0,0,0,0,0,0,0,H1
1402995711688,1402995712188,0,0,0,0,0,1,0,H1
1402995712188,1402995712688,0,0,0,0,0,0,0,H1
1402995712688,1402995713188,0,0,0,0,0,1,0,H1
1402995713188,1402995713688,0,0,0,0,0,0,0,H1
1402995713688,1402995714188,0,0,0,0,0,1,0,H1
1402995714188,1402995714688,0,0,0,0,0,1,0,H1
1402995714688,1402995715188,0,0,0,0,0,0,0,H1
1402995715188,1402995715688,0,0,0,0,0,1,0,H1
1402995715688,1402995716188,0,0,0,0,0,0,0,H1
1402995716188,1402995716688,0,0,0,0,4,0,0,H2
1402995716688,1402995717188,0,0,1,0,0,0,0,H2
1402995717188,1402995717688,1,0,0,0,0,0,0,H1
1402995717688,1402995718188,0,0,0,0,0,0,2,H1
1402995718188,1402995718688,0,0,0,0,0,0,0,H1
1402995718688,1402995719188,0,0,0,0,0,0,0,H1
1402995719188,1402995719688,0,0,0,0,1,0,0,H2
1402995719688,1402995720188,0,0,0,0,0,0,0,H1
1402995720188,1402995720688,0,0,0,0,0,0,0,H1
1402995720688,1402995721188,0,0,0,0,1,0,0,H2
1402995721188,1402995721688,0,0,0,0,1,0,0,H2
1402995721688,1402995722188,0,0,0,0,0,0,0,H1
1402995722188,1402995722688,0,0,0,0,0,0,0,H1
1402995722688,1402995723188,0,0,0,0,0,0,0,H1
1402995723188,1402995723688,0,0,0,0,0,0,0,H1
1402995723688,1402995724188,0,0,0,0,1,0,0,H2
1402995724188,1402995724688,0,0,0,0,1,0,0,H2
1402995724688,1402995725188,0,0,0,0,0,0,0,H1
1402995725188,1402995725688,0,0,0,0,0,0,0,H1
1402995725688,1402995726188,0,0,0,0,1,0,0,H2
1402995726188,1402995726688,0,0,0,0,0,0,0,H1
1402995726688,1402995727188,0,0,0,0,1,0,0,H2
1402995727188,1402995727688,0,0,0,0,0,0,0,H1
1402995727688,1402995728188,0,0,0,0,1,0,3,H2
1402995728188,1402995728688,0,0,0,0,1,0,1,H2
1402995728688,1402995729188,0,0,0,0,1,0,1,H2
1402995729188,1402995729688,0,0,0,0,0,0,0,H1
1402995729688,1402995730188,0,0,0,0,0,0,2,H1
1402995730188,1402995730688,0,0,1,0,0,0,1,H2
1402995730688,1402995731188,0,1,0,0,0,0,1,H1
1402995731188,1402995731688,1,1,1,0,0,0,2,H2
1402995731688,1402995732188,0,0,0,0,0,0,1,H1
1402995732188,1402995732688,0,0,0,0,0,0,3,H1
1402995732688,1402995733188,0,0,0,0,0,0,3,H1
1402995733188,1402995733688,0,0,0,0,0,0,2,H1
1402995733688,1402995734188,0,0,0,0,0,0,2,H1
1402995734188,1402995734688,0,0,0,0,0,0,2,H1
1402995734688,1402995735188,0,0,0,0,1,0,0,H2
1402995735188,1402995735688,0,0,0,0,0,0,1,H1
1402995735688,1402995736188,2,0,0,0,0,0,1,H1
1402995736188,1402995736688,1,0,0,0,0,0,1,H1
1402995736688,1402995737188,0,0,0,0,0,0,1,H1
1402995737188,1402995737688,0,0,0,0,0,0,2,H1
1402995737688,1402995738188,0,0,0,0,0,0,2,H1
1402995738188,1402995738688,0,0,0,0,0,0,2,H1
1402995738688,1402995739188,0,0,0,0,0,0,2,H1
1402995739188,1402995739688,0,0,0,0,0,1,1,H1
1402995739688,1402995740188,0,0,0,0,0,2,0,H1
1402995740188,1402995740688,0,0,0,0,0,1,0,H1
1402995740688,1402995741188,0,0,0,0,0,1,0,H1
1402995741188,1402995741688,0,0,0,0,0,1,0,H1
1402995741688,1402995742188,0,0,0,0,0,3,0,H1
1402995742188,1402995742688,0,0,0,0,0,1,0,H1
1402995742688,1402995743188,0,0,0,0,0,3,0,H1
1402995743188,1402995743688,0,0,0,0,0,0,2,H1
1402995743688,1402995744188,0,0,0,0,0,0,2,H1
1402995744188,1402995744688,0,0,0,0,1,0,1,H2
1402995744688,1402995745188,0,0,0,0,1,0,1,H2
1402995745188,1402995745688,0,0,0,0,0,0,2,H1
1402995745688,1402995746188,1,0,0,0,0,0,2,H1
1402995746188,1402995746688,5,0,0,0,0,1,1,H1
1402995746688,1402995747188,3,0,0,0,0,2,0,H1
1402995747188,1402995747688,3,0,0,0,0,2,0,H1
1402995747688,1402995748188,0,0,0,0,0,2,0,H1
1402995748188,1402995748688,3,0,0,0,0,2,0,H1
1402995748688,1402995749188,2,0,0,0,0,0,1,H1
1402995749188,1402995749688,1,0,0,0,0,0,0,H1
1402995749688,1402995750188,6,0,0,0,0,1,1,H1
1402995750188,1402995750688,1,0,0,0,0,3,0,H1
1402995750688,1402995751188,0,0,0,0,0,1,0,H1
1402995751188,1402995751688,0,0,0,0,0,0,2,H1
1402995751688,1402995752188,0,0,0,0,0,0,2,H1
1402995752188,1402995752688,3,0,0,0,0,0,1,H1
1402995752688,1402995753188,1,0,0,0,0,0,2,H1
1402995753188,1402995753688,2,0,0,0,0,0,0,H1
1402995753688,1402995754188,3,0,0,0,0,0,0,H1
1402995754188,1402995754688,2,0,0,0,0,0,0,H1
1402995754688,1402995755188,0,0,0,0,0,2,1,H1
1402995755188,1402995755688,0,0,0,0,0,1,0,H1
1402995755688,1402995756188,2,0,0,0,0,1,0,H1
1402995756188,1402995756688,0,0,0,0,0,0,2,H1
1402995756688,1402995757188,2,0,0,0,0,0,2,H1
1402995757188,1402995757688,0,0,0,0,0,0,1,H1
1402995757688,1402995758188,0,0,0,0,0,0,1,H1
1402995758188,1402995758688,3,0,0,0,0,0,0,H1
1402995758688,1402995759188,3,0,0,0,0,0,0,H1
1402995759188,1402995759688,5,0,0,0,0,0,0,H1
1402995759688,1402995760188,3,0,1,0,0,0,0,H2
1402995760188,1402995760688,1,0,0,3,0,0,3,H0
1402995760688,1402995761188,0,0,0,0,0,0,1,H1
1402995761188,1402995761688,0,0,0,0,0,0,2,H1
1402995761688,1402995762188,0,0,0,2,0,0,1,H0
1402995762188,1402995762688,0,0,0,0,0,0,2,H1
1402995762688,1402995763188,0,1,0,0,0,0,1,H1
1402995763188,1402995763688,0,0,0,0,0,0,2,H1
1402995763688,1402995764188,0,0,0,0,0,3,0,H1
1402995764188,1402995764688,0,0,0,0,0,2,0,H1
1402995764688,1402995765188,0,0,0,0,0,2,0,H1
1402995765188,1402995765688,0,0,0,0,0,0,2,H1
1402995765688,1402995766188,3,0,0,0,0,0,2,H1
1402995766188,1402995766688,1,0,0,0,0,0,0,H1
1402995766688,1402995767188,0,0,0,0,0,0,2,H1
1402995767188,1402995767688,5,0,0,0,0,0,0,H1
1402995767688,1402995768188,5,0,0,0,0,0,2,H1
1402995768188,1402995768688,1,0,1,1,0,0,0,H2
1402995768688,1402995769188,0,1,0,0,0,0,0,H1
1402995769188,1402995769688,0,0,0,1,0,0,2,H0
1402995769688,1402995770188,0,0,0,14,0,0,1,H0
1402995770188,1402995770688,0,0,0,2,0,0,1,H0
1402995770688,1402995771188,0,0,0,3,0,0,0,H0
1402995771188,1402995771688,1,0,0,0,0,1,1,H1
1402995771688,1402995772188,0,0,0,0,0,1,0,H1
1402995772188,1402995772688,0,0,0,0,0,2,0,H1
1402995772688,1402995773188,0,0,0,0,0,3,0,H1
1402995773188,1402995773688,0,0,1,0,0,1,1,H2
1402995773688,1402995774188,1,0,0,1,0,0,1,H0
1402995774188,1402995774688,0,0,0,0,0,0,3,H1
1402995774688,1402995775188,0,1,0,0,0,0,2,H1
1402995775188,1402995775688,0,0,0,0,0,0,2,H1
1402995775688,1402995776188,0,0,0,0,0,0,2,H1
1402995776188,1402995776688,0,0,0,0,0,0,2,H1
1402995776688,1402995777188,0,0,0,0,0,0,2,H1
1402995777188,1402995777688,1,0,0,0,0,0,0,H1
1402995777688,1402995778188,0,0,0,0,0,0,2,H1
1402995778188,1402995778688,0,0,0,2,0,0,0,H0
1402995778688,1402995779188,1,0,0,0,0,0,2,H1
1402995779188,1402995779688,0,0,0,0,0,0,3,H1
1402995779688,1402995780188,0,0,0,0,0,1,0,H1
1402995780188,1402995780688,4,0,0,0,0,1,0,H1
1402995780688,1402995781188,2,0,0,0,0,0,0,H1
1402995781188,1402995781688,5,0,0,0,0,0,1,H1
1402995781688,1402995782188,0,0,0,0,0,1,0,H1
1402995782188,1402995782688,0,0,0,0,0,1,0,H1
1402995782688,1402995783188,0,0,0,0,0,1,0,H1
1402995783188,1402995783688,0,0,0,0,0,0,2,H1
1402995783688,1402995784188,0,0,0,0,0,0,1,H1
1402995784188,1402995784688,3,0,0,0,0,0,0,H1
1402995784688,1402995785188,0,0,0,0,0,0,0,H1
1402995785188,1402995785688,0,0,0,0,0,0,0,H1
1402995785688,1402995786188,2,0,0,0,0,0,1,H1
1402995786188,1402995786688,3,0,0,0,0,0,0,H1
1402995786688,1402995787188,3,0,0,0,0,0,0,H1
1402995787188,1402995787688,3,0,0,0,0,0,0,H1
1402995787688,1402995788188,2,0,1,1,0,0,1,H2
1402995788188,1402995788688,0,0,0,1,0,0,1,H0
1402995788688,1402995789188,0,0,0,1,0,0,1,H0
1402995789188,1402995789688,0,0,0,2,0,0,0,H0
1402995789688,1402995790188,0,1,0,1,0,0,0,H2
1402995790188,1402995790688,0,0,0,0,0,0,0,H1
1402995790688,1402995791188,0,0,0,0,0,0,2,H1
1402995791188,1402995791688,0,0,0,0,0,0,1,H1
1402995791688,1402995792188,0,0,0,0,0,0,0,H1
1402995792188,1402995792688,0,0,0,0,0,0,2,H1
1402995792688,1402995793188,0,0,0,0,0,0,2,H1
1402995793188,1402995793688,0,0,0,0,0,0,2,H1
1402995793688,1402995794188,0,0,0,0,0,0,2,H1
1402995794188,1402995794688,0,0,0,0,0,0,2,H1
1402995794688,1402995795188,0,0,0,0,0,0,1,H1
1402995795188,1402995795688,0,0,0,0,0,0,2,H1
1402995795688,1402995796188,0,0,0,0,0,0,2,H1
1402995796188,1402995796688,0,0,0,0,0,0,0,H1
1402995796688,1402995797188,0,0,0,0,0,0,1,H1
1402995797188,1402995797688,0,0,0,0,1,0,1,H2
1402995797688,1402995798188,0,0,0,0,0,0,0,H1
1402995798188,1402995798688,0,0,0,0,0,0,1,H1
1402995798688,1402995799188,0,0,0,0,0,2,0,H1
1402995799188,1402995799688,0,0,0,0,0,3,0,H1
1402995799688,1402995800188,0,0,0,0,0,0,1,H1
1402995800188,1402995800688,2,0,0,0,0,0,0,H1
1402995800688,1402995801188,0,0,0,2,0,0,1,H0
1402995801188,1402995801688,0,0,0,4,0,0,2,H0
1402995801688,1402995802188,0,0,0,1,0,0,0,H0
1402995802188,1402995802688,3,0,0,0,0,0,0,H1
1402995802688,1402995803188,3,0,0,0,0,0,0,H1
1402995803188,1402995803688,4,0,0,0,0,0,1,H1
1402995803688,1402995804188,3,0,0,0,0,0,0,H1
1402995804188,1402995804688,0,2,0,0,0,0,0,H1
1402995804688,1402995805188,5,0,0,0,0,0,1,H1
1402995805188,1402995805688,1,0,1,1,0,0,0,H2
1402995805688,1402995806188,0,1,0,2,0,0,0,H2
1402995806188,1402995806688,0,0,0,4,0,0,0,H0
1402995806688,1402995807188,0,0,0,1,0,0,0,H0
1402995807188,1402995807688,1,0,1,1,0,0,1,H2
1402995807688,1402995808188,0,0,0,1,0,0,1,H0
1402995808188,1402995808688,0,0,0,1,0,0,1,H0
1402995808688,1402995809188,0,1,0,0,0,0,1,H1
1402995809188,1402995809688,0,0,0,0,0,0,1,H1
1402995809688,1402995810188,0,0,0,0,0,0,2,H1
1402995810188,1402995810688,0,0,0,0,1,0,2,H2
1402995810688,1402995811188,0,0,0,0,0,0,0,H1
1402995811188,1402995811688,0,0,0,0,0,0,0,H1
1402995811688,1402995812188,0,0,0,0,0,0,1,H1
1402995812188,1402995812688,0,0,0,0,0,2,1,H1
1402995812688,1402995813188,0,0,0,0,0,3,0,H1
1402995813188,1402995813688,0,0,0,0,0,1,1,H1
1402995813688,1402995814188,0,0,0,0,0,0,2,H1
1402995814188,1402995814688,0,0,0,0,0,0,2,H1
1402995814688,1402995815188,0,0,0,0,0,2,1,H1
1402995815188,1402995815688,0,0,0,0,0,2,0,H1
1402995815688,1402995816188,0,0,0,0,0,2,0,H1
1402995816188,1402995816688,0,0,0,0,0,1,0,H1
1402995816688,1402995817188,0,0,0,0,0,1,1,H1
1402995817188,1402995817688,0,0,0,0,0,0,1,H1
1402995817688,1402995818188,0,0,0,0,0,0,3,H1
1402995818188,1402995818688,0,0,0,0,0,0,2,H1
1402995818688,1402995819188,0,0,0,0,1,0,1,H2
1402995819188,1402995819688,0,1,0,0,0,0,0,H1
1402995819688,1402995820188,6,0,0,0,0,0,0,H1
1402995820188,1402995820688,5,0,0,0,0,0,1,H1
1402995820688,1402995821188,3,0,1,0,0,0,2,H2
1402995821188,1402995821688,1,1,0,1,0,0,1,H2
1402995821688,1402995822188,0,0,0,1,0,0,2,H0
1402995822188,1402995822688,0,0,0,3,0,0,2,H0
1402995822688,1402995823188,0,0,0,1,0,2,0,H0
1402995823188,1402995823688,0,0,0,0,0,2,0,H1
1402995823688,1402995824188,0,0,0,0,0,0,0,H1
1402995824188,1402995824688,0,0,0,0,0,0,3,H1
1402995824688,1402995825188,0,0,0,0,0,0,1,H1
1402995825188,1402995825688,1,0,1,1,0,0,2,H2
1402995825688,1402995826188,0,0,0,1,0,0,1,H0
1402995826188,1402995826688,0,0,0,0,0,0,3,H1
1402995826688,1402995827188,0,0,0,0,0,0,2,H1
1402995827188,1402995827688,1,0,0,0,0,0,0,H1
1402995827688,1402995828188,0,0,0,0,0,0,1,H1
1402995828188,1402995828688,0,0,0,1,0,0,1,H0
1402995828688,1402995829188,0,0,0,3,0,0,3,H0
1402995829188,1402995829688,0,0,0,3,0,0,2,H0
1402995829688,1402995830188,0,0,0,1,0,0,1,H0
1402995830188,1402995830688,0,0,0,0,0,2,0,H1
1402995830688,1402995831188,0,0,0,0,0,2,0,H1
1402995831188,1402995831688,0,0,0,0,0,0,0,H1
1402995831688,1402995832188,0,0,0,0,0,2,0,H1
1402995832188,1402995832688,0,0,0,0,1,0,0,H2
1402995832688,1402995833188,0,0,0,0,0,1,0,H1
1402995833188,1402995833688,0,0,0,0,0,0,0,H1
1402995833688,1402995834188,0,0,0,0,0,1,0,H1
1402995834188,1402995834688,0,0,0,0,1,0,0,H2
1402995834688,1402995835188,0,0,0,0,0,0,0,H1
1402995835188,1402995835688,0,0,0,0,0,0,0,H1
1402995835688,1402995836188,0,0,0,0,0,0,0,H1
1402995836188,1402995836688,0,0,0,0,0,0,0,H1
1402995836688,1402995837188,0,0,0,0,0,2,0,H1
1402995837188,1402995837688,0,0,0,0,0,1,0,H1
1402995837688,1402995838188,0,0,0,0,1,2,0,H2
1402995838188,1402995838688,0,0,0,0,0,1,0,H1
1402995838688,1402995839188,0,0,0,0,0,1,0,H1
1402995839188,1402995839688,0,0,0,0,0,2,0,H1
1402995839688,1402995840188,0,0,0,0,0,0,0,H1
1402995840188,1402995840688,0,0,0,0,0,0,0,H1
1402995840688,1402995841188,0,0,0,0,0,0,0,H1
1402995841188,1402995841688,0,0,0,0,0,0,0,H1
1402995841688,1402995842188,0,0,0,0,0,1,0,H1
1402995842188,1402995842688,0,0,0,0,0,0,0,H1
1402995842688,1402995843188,0,0,0,0,0,2,0,H1
1402995843188,1402995843688,0,0,0,0,0,0,0,H1
1402995843688,1402995844188,0,0,0,0,0,1,0,H1
1402995844188,1402995844688,0,0,0,0,0,0,0,H1
1402995844688,1402995845188,0,0,0,0,0,2,0,H1
1402995845188,1402995845688,0,0,0,0,0,0,0,H1
1402995845688,1402995846188,0,0,0,0,0,2,0,H1
1402995846188,1402995846688,0,0,0,0,0,0,0,H1
1402995846688,1402995847188,0,0,0,0,0,0,0,H1
1402995847188,1402995847688,0,0,0,0,0,0,0,H1
1402995847688,1402995848188,0,0,0,0,0,0,0,H1
1402995848188,1402995848688,0,0,0,0,0,0,0,H1
1402995848688,1402995849188,0,0,0,0,0,0,0,H1
1402995849188,1402995849688,0,0,0,0,0,0,0,H1
1402995849688,1402995850188,0,0,0,0,0,0,2,H1
1402995850188,1402995850688,0,0,0,0,0,0,2,H1
1402995850688,1402995851188,0,0,0,0,1,0,1,H2
1402995851188,1402995851688,3,0,0,0,0,2,0,H1
1402995851688,1402995852188,4,0,0,0,0,0,1,H1
1402995852188,1402995852688,1,0,0,0,0,0,1,H1
1402995852688,1402995853188,4,0,0,0,0,0,0,H1
1402995853188,1402995853688,2,0,0,0,0,0,1,H1
1402995853688,1402995854188,3,0,0,0,0,0,0,H1
1402995854188,1402995854688,6,0,0,0,0,0,1,H1
1402995854688,1402995855188,3,0,0,0,0,1,0,H1
1402995855188,1402995855688,0,0,0,0,0,0,1,H1
1402995855688,1402995856188,0,4,0,0,0,0,0,H1
1402995856188,1402995856688,2,1,0,0,0,0,0,H1
1402995856688,1402995857188,3,0,0,0,0,0,0,H1
1402995857188,1402995857688,0,0,1,0,0,0,3,H2
1402995857688,1402995858188,1,0,0,0,0,2,1,H1
1402995858188,1402995858688,14,0,0,0,0,2,0,H1
1402995858688,1402995859188,0,0,0,0,0,2,0,H1
1402995859188,1402995859688,1,0,0,0,0,2,0,H1
1402995859688,1402995860188,3,0,0,0,0,0,1,H1
1402995860188,1402995860688,1,0,1,1,0,0,1,H2
1402995860688,1402995861188,0,0,0,0,0,0,3,H1
1402995861188,1402995861688,0,1,0,0,0,0,0,H1
1402995861688,1402995862188,1,0,1,1,0,0,0,H2
1402995862188,1402995862688,0,0,0,0,0,0,1,H1
1402995862688,1402995863188,1,0,0,0,0,0,2,H1
1402995863188,1402995863688,1,0,0,1,0,0,0,H0
1402995863688,1402995864188,0,0,0,0,0,0,2,H1
1402995864188,1402995864688,1,0,0,0,0,0,0,H1
1402995864688,1402995865188,2,0,0,0,0,0,0,H1
1402995865188,1402995865688,1,0,1,0,0,0,0,H2
1402995865688,1402995866188,1,0,0,0,0,0,1,H1
1402995866188,1402995866688,0,0,0,0,0,0,2,H1
1402995866688,1402995867188,2,1,0,0,0,0,2,H1
1402995867188,1402995867688,1,0,0,0,0,0,1,H1
1402995867688,1402995868188,5,0,0,0,0,1,1,H1
1402995868188,1402995868688,1,0,1,0,0,3,0,H2
1402995868688,1402995869188,7,0,0,0,0,2,0,H1
1402995869188,1402995869688,16,0,0,0,0,2,0,H1
1402995869688,1402995870188,15,0,0,0,0,2,0,H1
1402995870188,1402995870688,15,0,0,0,0,2,0,H1
1402995870688,1402995871188,15,0,0,0,0,0,2,H1
1402995871188,1402995871688,3,0,0,2,0,0,1,H0
1402995871688,1402995872188,0,1,0,1,0,0,1,H2
1402995872188,1402995872688,0,0,0,1,0,0,1,H0
1402995872688,1402995873188,0,0,0,3,0,0,0,H0
1402995873188,1402995873688,0,0,0,2,0,0,1,H0
1402995873688,1402995874188,2,0,0,0,0,0,0,H1
1402995874188,1402995874688,0,0,0,0,0,0,1,H1
1402995874688,1402995875188,0,2,0,0,0,0,0,H1
1402995875188,1402995875688,0,1,0,1,0,0,1,H2
1402995875688,1402995876188,0,0,0,2,0,0,1,H0
1402995876188,1402995876688,0,0,0,7,0,0,2,H0
1402995876688,1402995877188,0,0,0,5,0,0,1,H0
1402995877188,1402995877688,0,0,0,0,0,2,0,H1
1402995877688,1402995878188,0,0,0,0,0,2,0,H1
1402995878188,1402995878688,0,0,0,0,0,1,1,H1
1402995878688,1402995879188,0,0,0,1,0,0,1,H0
1402995879188,1402995879688,0,0,0,2,0,0,1,H0
1402995879688,1402995880188,2,0,0,0,0,0,3,H1
1402995880188,1402995880688,2,0,0,0,0,0,1,H1
1402995880688,1402995881188,0,0,0,0,0,2,0,H1
1402995881188,1402995881688,1,0,0,0,0,1,0,H1
1402995881688,1402995882188,5,0,0,0,0,3,0,H1
1402995882188,1402995882688,2,0,0,0,0,0,1,H1
1402995882688,1402995883188,0,3,0,0,0,0,1,H1
1402995883188,1402995883688,5,0,0,0,0,0,1,H1
1402995883688,1402995884188,2,0,0,0,0,0,0,H1
1402995884188,1402995884688,1,0,1,1,0,0,1,H2
1402995884688,1402995885188,0,1,0,0,0,0,0,H1
1402995885188,1402995885688,0,0,0,2,0,0,0,H0
1402995885688,1402995886188,1,1,0,0,0,0,0,H1
1402995886188,1402995886688,0,0,0,0,0,0,1,H1
1402995886688,1402995887188,0,0,0,0,0,3,0,H1
